game_id,period,fouling_team,bonus_reached,team_fouls,shooting_fouls,personal_lb_fouls,opp_poss_in_bonus,fta_bonus,season,game_date,game_week
1022500034,1,DAL,True,5,4,1,0,0,2025_full,2025-05-29,2.0
1022500034,2,DAL,False,4,2,1,0,0,2025_full,2025-05-29,2.0
1022500034,3,DAL,False,4,1,3,0,0,2025_full,2025-05-29,2.0
1022500034,4,DAL,False,2,1,1,0,0,2025_full,2025-05-29,2.0
1022500035,1,IND,False,4,3,1,0,0,2025_full,2025-05-30,3.0
1022500035,2,IND,True,5,2,3,6,0,2025_full,2025-05-30,3.0
1022500035,3,IND,False,4,0,4,0,0,2025_full,2025-05-30,3.0
1022500035,4,IND,True,5,2,3,0,2,2025_full,2025-05-30,3.0
1022500035,1,CON,False,2,1,1,0,0,2025_full,2025-05-30,3.0
1022500035,2,CON,True,7,4,3,2,2,2025_full,2025-05-30,3.0
1022500035,3,CON,False,4,3,1,0,0,2025_full,2025-05-30,3.0
1022500035,4,CON,False,4,1,3,0,0,2025_full,2025-05-30,3.0
1022500036,1,WAS,True,5,3,2,7,0,2025_full,2025-05-30,3.0
1022500036,2,WAS,False,2,2,0,0,0,2025_full,2025-05-30,3.0
1022500036,3,WAS,False,4,2,2,0,0,2025_full,2025-05-30,3.0
1022500036,4,WAS,False,3,3,0,0,0,2025_full,2025-05-30,3.0
1022500036,1,NYL,False,3,1,2,0,0,2025_full,2025-05-30,3.0
1022500036,2,NYL,True,5,4,1,0,0,2025_full,2025-05-30,3.0
1022500036,3,NYL,False,2,1,1,0,0,2025_full,2025-05-30,3.0
1022500036,4,NYL,True,5,2,3,1,2,2025_full,2025-05-30,3.0
1022500037,1,LVA,True,5,2,3,0,2,2025_full,2025-05-30,3.0
1022500037,2,LVA,False,3,3,0,0,0,2025_full,2025-05-30,3.0
1022500037,3,LVA,False,2,0,2,0,0,2025_full,2025-05-30,3.0
1022500037,4,LVA,True,5,2,3,0,2,2025_full,2025-05-30,3.0
1022500037,1,LAS,False,4,4,0,0,0,2025_full,2025-05-30,3.0
1022500037,2,LAS,True,5,1,4,10,2,2025_full,2025-05-30,3.0
1022500037,3,LAS,False,4,4,0,0,0,2025_full,2025-05-30,3.0
1022500037,4,LAS,False,4,2,2,0,0,2025_full,2025-05-30,3.0
1022500038,1,PHX,False,3,3,0,0,0,2025_full,2025-05-30,3.0
1022500038,2,PHX,True,6,3,3,4,0,2025_full,2025-05-30,3.0
1022500038,3,PHX,False,3,1,2,0,0,2025_full,2025-05-30,3.0
1022500038,4,PHX,False,4,1,2,0,0,2025_full,2025-05-30,3.0
1022500038,1,MIN,False,2,2,0,0,0,2025_full,2025-05-30,3.0
1022500038,2,MIN,True,8,2,5,11,2,2025_full,2025-05-30,3.0
1022500038,3,MIN,False,4,1,2,0,0,2025_full,2025-05-30,3.0
1022500038,4,MIN,False,2,0,2,0,0,2025_full,2025-05-30,3.0
1022500039,1,SEA,False,2,1,0,0,0,2025_full,2025-05-30,3.0
1022500039,2,SEA,True,5,1,4,3,2,2025_full,2025-05-30,3.0
1022500039,3,SEA,True,6,5,1,13,0,2025_full,2025-05-30,3.0
1022500039,4,SEA,True,7,4,2,8,2,2025_full,2025-05-30,3.0
1022500039,1,ATL,False,3,3,0,0,0,2025_full,2025-05-30,3.0
1022500039,2,ATL,True,6,3,3,1,2,2025_full,2025-05-30,3.0
1022500039,3,ATL,True,5,3,2,5,0,2025_full,2025-05-30,3.0
1022500039,4,ATL,False,3,2,1,0,0,2025_full,2025-05-30,3.0
