game_id,season,game_date,matchup,home_team_id,away_team_id,home_pts,away_pts,margin,pace,h_efg,h_tov,h_oreb,h_ftr,h_fga,h_fgm,h_tpa,h_tpm,h_fta,h_ftm,h_oreb_n,h_dreb_n,h_tov_n,a_efg,a_tov,a_oreb,a_ftr,a_fga,a_fgm,a_tpa,a_tpm,a_fta,a_ftm,a_oreb_n,a_dreb_n,a_tov_n
1021800171,2018,2018-08-07,IND vs. SEA,1611661325,1611661328,79.0,94.0,-15.0,76.2,0.507,0.153,0.286,0.164,67,31,15,6,11,0,10,23,13,0.576,0.102,0.324,0.236,72,37,23,9,17,0,11,25,9
1021800172,2018,2018-08-07,CHI vs. MIN,1611661329,1611661324,64.0,85.0,-21.0,80.2,0.403,0.216,0.326,0.194,67,23,21,8,13,0,14,13,20,0.586,0.223,0.381,0.203,64,34,12,7,13,0,8,29,20
1021800173,2018,2018-08-07,PHO vs. WAS,1611661317,1611661322,56.0,62.0,-6.0,81.6,0.547,0.118,0.351,0.243,74,37,26,7,18,0,13,21,11,0.644,0.128,0.125,0.318,66,37,23,11,21,0,3,24,11
1021800174,2018,2018-08-08,NYL vs. LAS,1611661313,1611661320,81.0,82.0,-1.0,73.2,0.514,0.149,0.432,0.174,69,32,16,7,12,0,19,23,13,0.522,0.119,0.207,0.239,67,29,28,12,16,0,6,25,10
1021800175,2018,2018-08-08,DAL vs. CON,1611661321,1611661323,92.0,101.0,-9.0,79.9,0.537,0.133,0.4,0.125,80,38,29,10,10,0,12,22,13,0.606,0.102,0.389,0.268,71,40,12,6,19,0,14,18,9
1021800176,2018,2018-08-09,WAS vs. SEA,1611661322,1611661328,81.0,54.0,27.0,67.9,0.667,0.111,0.5,0.212,66,38,26,12,14,0,9,24,9,0.474,0.116,0.368,0.414,58,23,26,9,24,0,14,9,9
1021800177,2018,2018-08-09,ATL vs. LAS,1611661330,1611661320,77.0,73.0,4.0,79.6,0.554,0.223,0.226,0.411,56,29,12,4,23,0,7,26,19,0.464,0.138,0.188,0.203,69,29,19,6,14,0,6,24,12
1021800178,2018,2018-08-09,LVA vs. MIN,1611661319,1611661324,73.0,89.0,-16.0,73.0,0.414,0.13,0.281,0.344,64,24,14,5,22,0,9,21,11,0.556,0.115,0.447,0.167,72,36,19,8,12,0,17,23,10
1021800179,2018,2018-08-10,CHI vs. CON,1611661329,1611661323,97.0,86.0,11.0,82.0,0.604,0.124,0.219,0.181,72,39,25,9,13,0,7,26,11,0.493,0.139,0.297,0.264,72,31,27,9,19,0,11,25,13
1021800180,2018,2018-08-10,PHO vs. IND,1611661317,1611661325,94.0,74.0,20.0,78.4,0.577,0.116,0.333,0.155,71,36,26,10,11,0,11,26,10,0.378,0.053,0.316,0.195,82,28,18,6,16,0,12,22,5
1021800181,2018,2018-08-11,ATL vs. DAL,1611661330,1611661321,92.0,82.0,10.0,78.8,0.56,0.115,0.333,0.328,67,34,19,7,22,0,10,20,10,0.481,0.145,0.444,0.141,78,33,24,9,11,0,16,20,14
1021800182,2018,2018-08-11,LVA vs. IND,1611661319,1611661325,92.0,74.0,18.0,80.6,0.487,0.103,0.475,0.269,78,36,12,4,21,0,19,29,10,0.425,0.116,0.293,0.113,80,29,22,10,9,0,12,21,11
1021800183,2018,2018-08-12,NYL vs. ATL,1611661313,1611661330,77.0,86.0,-9.0,76.7,0.5,0.181,0.321,0.212,66,32,17,2,14,0,9,33,16,0.471,0.069,0.283,0.441,68,27,26,10,30,0,13,19,6
1021800184,2018,2018-08-12,CON vs. CHI,1611661323,1611661329,82.0,75.0,7.0,81.1,0.411,0.153,0.472,0.278,79,31,18,3,22,0,17,34,16,0.469,0.181,0.292,0.262,65,27,17,7,17,0,14,19,16
1021800185,2018,2018-08-12,WAS vs. DAL,1611661322,1611661321,93.0,80.0,13.0,78.2,0.53,0.072,0.229,0.358,67,30,23,11,24,0,8,27,6,0.408,0.124,0.372,0.263,76,26,30,10,20,0,16,27,12
1021800186,2018,2018-08-12,PHO vs. LAS,1611661317,1611661320,86.0,78.0,8.0,69.4,0.618,0.187,0.458,0.418,55,29,25,10,23,0,11,21,15,0.486,0.106,0.417,0.217,69,29,21,9,15,0,15,13,9
1021800187,2018,2018-08-12,MIN vs. SEA,1611661324,1611661328,72.0,81.0,-9.0,78.5,0.453,0.105,0.2,0.053,75,31,17,6,4,0,8,21,9,0.55,0.162,0.25,0.071,70,33,25,11,5,0,7,32,14
1021800188,2018,2018-08-14,CON vs. DAL,1611661323,1611661321,96.0,76.0,20.0,73.5,0.565,0.102,0.514,0.348,69,36,17,6,24,0,18,16,9,0.441,0.145,0.448,0.279,68,26,29,8,19,0,13,17,13
1021800189,2018,2018-08-14,MIN vs. CHI,1611661324,1611661329,88.0,91.0,-3.0,79.3,0.535,0.168,0.4,0.268,71,33,24,10,19,0,12,20,16,0.605,0.164,0.333,0.339,62,34,15,7,21,0,10,18,14
1021800190,2018,2018-08-14,LAS vs. NYL,1611661320,1611661313,74.0,66.0,8.0,79.7,0.392,0.055,0.205,0.177,79,29,19,4,14,0,8,30,5,0.476,0.209,0.231,0.226,62,27,20,5,14,0,9,31,18
1021800191,2018,2018-08-15,IND vs. WAS,1611661325,1611661322,62.0,76.0,-14.0,74.6,0.363,0.094,0.256,0.137,73,25,18,3,10,0,11,28,8,0.5,0.089,0.125,0.164,67,29,22,9,11,0,4,32,7
1021800192,2018,2018-08-15,LVA vs. NYL,1611661319,1611661313,83.0,70.0,13.0,73.9,0.545,0.108,0.286,0.254,67,35,16,3,17,0,8,28,9,0.492,0.166,0.3,0.185,65,28,23,8,12,0,12,20,14
1021800193,2018,2018-08-17,CON vs. MIN,1611661323,1611661324,96.0,79.0,17.0,70.9,0.619,0.121,0.513,0.349,63,35,18,8,22,0,20,11,10,0.514,0.151,0.389,0.07,71,35,17,3,5,0,7,19,13
1021800194,2018,2018-08-17,WAS vs. LAS,1611661322,1611661320,69.0,67.0,2.0,67.7,0.432,0.096,0.385,0.082,73,28,25,7,6,0,15,24,8,0.418,0.122,0.385,0.164,67,25,17,6,11,0,15,24,10
1021800195,2018,2018-08-17,DAL vs. LVA,1611661321,1611661319,96.0,93.0,3.0,82.1,0.546,0.11,0.515,0.395,76,37,22,9,30,0,17,25,11,0.634,0.133,0.265,0.225,71,41,16,8,16,0,9,16,12
1021800196,2018,2018-08-17,PHO vs. ATL,1611661317,1611661330,104.0,95.0,9.0,87.4,0.582,0.145,0.227,0.301,73,37,28,11,22,0,5,37,14,0.5,0.105,0.245,0.451,71,30,21,11,32,0,12,17,10
1021800197,2018,2018-08-17,SEA vs. NYL,1611661328,1611661313,85.0,77.0,8.0,78.6,0.531,0.202,0.41,0.354,65,28,29,13,23,0,16,26,19,0.447,0.129,0.35,0.187,75,30,23,7,14,0,14,23,12
1021800198,2018,2018-08-18,IND vs. CHI,1611661325,1611661329,106.0,115.0,-9.0,99.6,0.426,0.061,0.245,0.33,94,38,20,4,31,0,12,29,7,0.516,0.113,0.383,0.264,91,44,21,6,24,0,18,37,13
1021800199,2018,2018-08-19,CON vs. LAS,1611661323,1611661320,89.0,86.0,3.0,82.6,0.595,0.187,0.12,0.238,63,32,20,11,15,0,3,30,16,0.441,0.114,0.318,0.289,76,30,23,7,22,0,14,22,11
1021800200,2018,2018-08-19,LVA vs. ATL,1611661319,1611661330,78.0,93.0,-15.0,84.9,0.401,0.119,0.297,0.222,81,32,12,1,18,0,11,31,12,0.541,0.089,0.244,0.274,73,36,18,7,20,0,10,26,8
1021800201,2018,2018-08-19,PHO vs. NYL,1611661317,1611661313,96.0,85.0,11.0,74.6,0.598,0.14,0.378,0.273,66,32,31,15,18,0,14,22,12,0.493,0.103,0.312,0.304,69,30,24,8,21,0,10,23,9
1021800202,2018,2018-08-19,CHI vs. IND,1611661329,1611661325,92.0,97.0,-5.0,81.0,0.597,0.15,0.143,0.224,67,36,20,8,15,0,4,24,13,0.56,0.088,0.314,0.227,75,38,16,8,17,0,11,24,8
1021800203,2018,2018-08-19,SEA vs. DAL,1611661328,1611661321,84.0,68.0,16.0,77.2,0.549,0.157,0.357,0.097,72,34,22,11,7,0,10,33,14,0.378,0.102,0.283,0.162,74,26,22,4,12,0,13,18,9
1021800204,2018,2018-08-19,MIN vs. WAS,1611661324,1611661322,88.0,83.0,5.0,74.6,0.623,0.185,0.286,0.197,61,35,13,6,12,0,8,21,15,0.56,0.124,0.192,0.134,67,34,20,7,9,0,5,20,10
1021900001,2019,2019-05-24,ATL vs. DAL,1611661330,1611661321,36.0,40.0,-4.0,78.7,0.46,0.166,0.348,0.444,63,27,14,4,28,0,16,15,15,0.405,0.158,0.444,0.189,74,26,24,8,14,0,12,30,15
1021900002,2019,2019-05-24,NYL vs. IND,1611661313,1611661325,80.0,81.0,-1.0,83.7,0.436,0.166,0.256,0.329,70,28,14,5,23,0,10,30,16,0.442,0.1,0.231,0.406,69,29,12,3,28,0,9,29,9
1021900003,2019,2019-05-25,SEA vs. PHO,1611661328,1611661317,77.0,68.0,9.0,80.6,0.463,0.172,0.265,0.343,67,28,19,6,23,0,9,27,16,0.492,0.21,0.129,0.115,61,27,17,6,7,0,4,25,17
1021900004,2019,2019-05-25,CON vs. WAS,1611661323,1611661322,84.0,69.0,15.0,80.4,0.474,0.099,0.27,0.184,76,33,20,6,14,0,10,30,9,0.396,0.123,0.25,0.208,72,27,21,3,15,0,10,27,11
1021900005,2019,2019-05-25,MIN vs. CHI,1611661324,1611661329,89.0,71.0,18.0,83.6,0.485,0.197,0.462,0.456,68,30,20,6,31,0,18,28,20,0.421,0.164,0.222,0.214,70,28,13,3,15,0,8,21,15
1021900006,2019,2019-05-26,LVA vs. LAS,1611661319,1611661320,83.0,70.0,13.0,78.2,0.446,0.161,0.5,0.297,74,31,14,4,22,0,28,17,16,0.396,0.145,0.414,0.169,77,28,13,5,13,0,12,28,14
1021900007,2019,2019-05-28,CON vs. IND,1611661323,1611661325,87.0,77.0,10.0,80.5,0.529,0.131,0.343,0.314,70,32,22,10,22,0,12,25,12,0.521,0.13,0.107,0.042,72,35,16,5,3,0,3,23,11
1021900008,2019,2019-05-29,MIN vs. SEA,1611661324,1611661328,72.0,56.0,16.0,71.9,0.492,0.221,0.609,0.23,61,27,17,6,14,0,14,26,19,0.379,0.153,0.333,0.197,66,24,15,2,13,0,13,9,13
1021900009,2019,2019-05-31,ATL vs. SEA,1611661330,1611661328,66.0,82.0,-16.0,81.5,0.37,0.15,0.205,0.192,73,24,23,6,14,0,8,32,14,0.464,0.114,0.238,0.29,69,30,14,4,20,0,10,31,10
1021900010,2019,2019-05-31,PHO vs. LVA,1611661317,1611661319,86.0,84.0,2.0,70.9,0.587,0.146,0.477,0.254,63,32,23,10,16,0,21,14,12,0.447,0.115,0.517,0.263,76,30,16,8,20,0,15,23,11
1021900011,2019,2019-05-31,LAS vs. CON,1611661320,1611661323,77.0,70.0,7.0,90.2,0.431,0.112,0.118,0.236,72,28,20,6,17,0,6,33,10,0.346,0.136,0.154,0.321,78,24,23,6,25,0,6,45,14
1021900012,2019,2019-06-01,IND vs. NYL,1611661325,1611661313,92.0,77.0,15.0,84.7,0.577,0.167,0.25,0.338,65,34,16,7,22,0,9,22,15,0.393,0.159,0.353,0.293,75,26,24,7,22,0,12,27,16
1021900013,2019,2019-06-01,WAS vs. ATL,1611661322,1611661330,96.0,75.0,21.0,77.2,0.634,0.161,0.4,0.194,67,38,25,9,13,0,10,25,14,0.458,0.143,0.342,0.211,71,30,21,5,15,0,13,15,13
1021900014,2019,2019-06-01,CHI vs. SEA,1611661329,1611661328,83.0,79.0,4.0,87.5,0.564,0.208,0.111,0.071,70,36,22,7,5,0,3,34,19,0.43,0.133,0.244,0.165,79,31,28,6,13,0,11,24,13
1021900015,2019,2019-06-01,DAL vs. MIN,1611661321,1611661324,67.0,70.0,-3.0,74.2,0.41,0.134,0.371,0.167,72,27,21,5,12,0,13,21,12,0.438,0.182,0.432,0.246,65,26,19,5,16,0,16,22,16
1021900016,2019,2019-06-02,LVA vs. CON,1611661319,1611661323,74.0,80.0,-6.0,84.7,0.461,0.224,0.243,0.312,64,28,9,3,20,0,9,30,21,0.39,0.094,0.268,0.286,77,26,26,8,22,0,11,28,9
1021900017,2019,2019-06-04,NYL vs. LAS,1611661313,1611661320,73.0,78.0,-5.0,84.1,0.434,0.174,0.312,0.265,68,27,15,5,18,0,15,25,16,0.397,0.122,0.219,0.244,78,27,21,8,19,0,7,33,12
1021900018,2019,2019-06-04,SEA vs. MIN,1611661328,1611661324,84.0,77.0,7.0,75.4,0.657,0.247,0.188,0.296,54,32,13,7,16,0,3,25,20,0.579,0.182,0.138,0.228,57,29,17,8,13,0,4,13,14
1021900019,2019,2019-06-05,WAS vs. CHI,1611661322,1611661329,103.0,85.0,18.0,81.8,0.576,0.109,0.433,0.093,86,43,34,13,8,0,13,22,11,0.544,0.186,0.405,0.206,68,34,20,6,14,0,15,17,17
1021900020,2019,2019-06-06,ATL vs. LVA,1611661330,1611661319,63.0,89.0,-26.0,90.1,0.368,0.157,0.196,0.264,72,24,23,5,19,0,10,23,15,0.559,0.198,0.207,0.145,76,39,19,7,11,0,6,41,20
1021900021,2019,2019-06-06,CON vs. LAS,1611661323,1611661320,89.0,77.0,12.0,85.8,0.493,0.172,0.4,0.274,73,34,15,4,20,0,12,26,17,0.5,0.229,0.212,0.167,66,29,25,8,11,0,7,18,21
1021900022,2019,2019-06-06,MIN vs. PHO,1611661324,1611661317,58.0,56.0,2.0,64.4,0.444,0.211,0.552,0.065,62,25,14,5,4,0,16,19,17,0.421,0.21,0.387,0.123,57,21,26,6,7,0,12,13,16
1021900023,2019,2019-06-07,IND vs. DAL,1611661325,1611661321,79.0,64.0,15.0,78.2,0.434,0.115,0.281,0.309,68,28,16,3,21,0,9,30,10,0.359,0.115,0.231,0.197,71,25,12,1,14,0,9,23,10
1021900024,2019,2019-06-07,NYL vs. WAS,1611661313,1611661322,85.0,94.0,-9.0,77.1,0.521,0.181,0.435,0.153,72,33,27,9,11,0,10,25,17,0.5,0.081,0.39,0.418,67,30,17,7,28,0,16,13,7
1021900025,2019,2019-06-08,MIN vs. LAS,1611661324,1611661320,85.0,89.0,-4.0,88.0,0.485,0.211,0.324,0.388,67,29,19,7,26,0,11,30,21,0.493,0.164,0.25,0.23,74,32,25,9,17,0,10,23,16
1021900026,2019,2019-06-09,ATL vs. CON,1611661330,1611661323,57.0,63.0,-6.0,83.3,0.346,0.195,0.171,0.206,68,22,18,3,14,0,6,40,18,0.324,0.114,0.286,0.351,74,21,25,6,26,0,16,29,11
1021900027,2019,2019-06-09,NYL vs. LVA,1611661313,1611661319,88.0,78.0,10.0,88.0,0.432,0.091,0.312,0.247,81,32,26,6,20,0,15,31,9,0.38,0.119,0.225,0.291,79,28,13,4,23,0,9,33,12
1021900028,2019,2019-06-09,WAS vs. DAL,1611661322,1611661321,29.0,24.0,5.0,69.4,0.529,0.139,0.423,0.221,68,30,31,12,15,0,11,18,12,0.484,0.181,0.438,0.082,61,28,14,3,5,0,14,15,14
1021900029,2019,2019-06-09,IND vs. PHO,1611661325,1611661317,87.0,94.0,-7.0,74.9,0.514,0.123,0.417,0.194,72,32,16,10,14,0,15,19,11,0.52,0.067,0.424,0.297,74,34,18,9,22,0,14,21,6
1021900030,2019,2019-06-09,CHI vs. SEA,1611661329,1611661328,78.0,71.0,7.0,79.4,0.479,0.205,0.571,0.137,73,31,22,8,10,0,12,33,20,0.404,0.127,0.283,0.25,68,26,18,3,17,0,13,9,11
1021900031,2019,2019-06-11,CON vs. WAS,1611661323,1611661322,83.0,75.0,8.0,77.6,0.545,0.176,0.192,0.152,66,31,21,10,10,0,5,33,15,0.451,0.095,0.214,0.155,71,29,28,6,11,0,9,21,8
1021900032,2019,2019-06-11,IND vs. SEA,1611661325,1611661328,82.0,84.0,-2.0,76.5,0.561,0.157,0.303,0.136,66,34,15,6,9,0,10,22,13,0.493,0.125,0.267,0.229,70,32,9,5,16,0,8,23,11
1021900033,2019,2019-06-11,CHI vs. PHO,1611661329,1611661317,82.0,75.0,7.0,79.0,0.521,0.156,0.342,0.082,73,32,23,12,6,0,13,26,14,0.44,0.147,0.212,0.284,67,27,17,5,19,0,7,25,13
1021900034,2019,2019-06-12,NYL vs. MIN,1611661313,1611661324,75.0,69.0,6.0,78.5,0.5,0.195,0.39,0.185,65,30,23,5,12,0,16,21,17,0.471,0.227,0.25,0.087,69,28,30,9,6,0,7,25,21
1021900035,2019,2019-06-13,DAL vs. IND,1611661321,1611661325,70.0,75.0,-5.0,75.0,0.424,0.15,0.303,0.273,66,25,17,6,18,0,10,23,13,0.484,0.195,0.378,0.219,64,27,24,8,14,0,14,23,17
1021900036,2019,2019-06-14,WAS vs. SEA,1611661322,1611661328,71.0,74.0,-3.0,75.4,0.417,0.119,0.2,0.288,66,23,26,9,19,0,7,23,10,0.508,0.211,0.343,0.159,63,29,17,6,10,0,12,28,18
1021900037,2019,2019-06-14,MIN vs. CON,1611661324,1611661323,81.0,85.0,-4.0,80.1,0.493,0.106,0.22,0.299,67,29,26,8,20,0,9,17,9,0.553,0.158,0.19,0.288,66,33,18,7,19,0,4,32,14
1021900038,2019,2019-06-14,PHO vs. LAS,1611661317,1611661320,68.0,85.0,-17.0,72.3,0.382,0.134,0.4,0.181,72,25,17,5,13,0,12,24,12,0.583,0.114,0.333,0.136,66,34,19,9,9,0,12,18,9
1021900039,2019,2019-06-14,LVA vs. NYL,1611661319,1611661313,100.0,65.0,35.0,82.0,0.582,0.198,0.56,0.59,61,33,14,5,36,0,14,32,19,0.346,0.163,0.238,0.309,68,22,21,3,21,0,10,11,15
1021900040,2019,2019-06-15,IND vs. CHI,1611661325,1611661329,64.0,70.0,-6.0,71.3,0.353,0.108,0.405,0.141,78,26,15,3,11,0,17,25,10,0.382,0.115,0.444,0.294,68,22,21,8,20,0,20,25,10
1021900041,2019,2019-06-15,DAL vs. ATL,1611661321,1611661330,65.0,53.0,12.0,77.4,0.392,0.128,0.349,0.243,74,26,22,6,18,0,15,26,12,0.4,0.227,0.316,0.3,60,21,17,6,18,0,12,28,20
1021900042,2019,2019-06-15,LAS vs. NYL,1611661320,1611661313,92.0,98.0,-6.0,80.3,0.512,0.139,0.417,0.083,84,39,23,8,7,0,10,32,14,0.536,0.1,0.396,0.371,70,33,20,9,26,0,21,14,9
1021900043,2019,2019-06-16,CON vs. SEA,1611661323,1611661328,81.0,67.0,14.0,70.7,0.553,0.177,0.407,0.136,66,32,20,9,9,0,11,22,15,0.465,0.189,0.353,0.298,57,25,13,3,17,0,12,16,15
1021900044,2019,2019-06-16,MIN vs. LVA,1611661324,1611661319,75.0,80.0,-5.0,75.1,0.485,0.162,0.34,0.147,68,29,26,8,10,0,16,15,14,0.475,0.184,0.318,0.458,59,24,18,8,27,0,7,31,16
1021900045,2019,2019-06-18,LAS vs. WAS,1611661320,1611661322,52.0,81.0,-29.0,82.5,0.311,0.26,0.364,0.273,66,19,19,3,18,0,16,22,26,0.523,0.191,0.267,0.212,66,28,28,13,14,0,8,28,17
1021900046,2019,2019-06-19,ATL vs. IND,1611661330,1611661325,73.0,65.0,8.0,76.7,0.515,0.071,0.341,0.338,68,30,22,10,23,0,15,23,6,0.431,0.086,0.281,0.15,80,32,18,5,12,0,9,29,8
1021900047,2019,2019-06-19,NYL vs. CHI,1611661313,1611661329,83.0,91.0,-8.0,76.3,0.457,0.095,0.333,0.136,81,32,22,10,11,0,12,20,9,0.56,0.117,0.444,0.299,67,34,19,7,20,0,16,24,10
1021900048,2019,2019-06-20,DAL vs. PHO,1611661321,1611661317,67.0,54.0,13.0,69.7,0.432,0.199,0.595,0.227,66,26,22,5,15,0,22,27,18,0.295,0.167,0.325,0.328,61,15,20,6,20,0,13,15,14
1021900049,2019,2019-06-20,LVA vs. WAS,1611661319,1611661322,72.0,95.0,-23.0,81.2,0.435,0.165,0.244,0.232,69,27,16,6,16,0,10,24,15,0.603,0.151,0.172,0.176,68,36,20,10,12,0,5,31,13
1021900050,2019,2019-06-21,CON vs. ATL,1611661323,1611661330,86.0,76.0,10.0,74.7,0.547,0.139,0.345,0.375,64,29,23,12,24,0,10,22,12,0.472,0.115,0.389,0.153,72,30,25,8,11,0,14,19,10
1021900051,2019,2019-06-21,CHI vs. IND,1611661329,1611661325,69.0,76.0,-7.0,74.4,0.425,0.121,0.25,0.194,67,25,23,7,13,0,10,15,10,0.508,0.183,0.286,0.23,61,27,17,8,14,0,6,30,15
1021900052,2019,2019-06-21,SEA vs. LAS,1611661328,1611661320,84.0,62.0,22.0,76.1,0.529,0.148,0.24,0.157,70,30,26,14,11,0,6,33,13,0.426,0.174,0.233,0.197,61,23,21,6,12,0,10,19,14
1021900053,2019,2019-06-22,MIN vs. NYL,1611661324,1611661313,92.0,83.0,9.0,85.9,0.555,0.198,0.345,0.469,64,33,15,5,30,0,10,25,19,0.527,0.173,0.219,0.081,74,34,25,10,6,0,7,19,16
1021900054,2019,2019-06-22,LVA vs. DAL,1611661319,1611661321,86.0,68.0,18.0,81.4,0.583,0.156,0.184,0.152,66,35,17,7,10,0,7,29,13,0.325,0.114,0.256,0.247,77,22,31,6,19,0,10,31,11
1021900055,2019,2019-06-23,ATL vs. WAS,1611661330,1611661322,73.0,89.0,-16.0,76.4,0.457,0.137,0.24,0.217,69,27,21,9,15,0,6,31,12,0.527,0.092,0.34,0.162,74,34,29,10,12,0,16,19,8
1021900056,2019,2019-06-23,CHI vs. CON,1611661329,1611661323,93.0,75.0,18.0,86.3,0.583,0.155,0.194,0.139,72,38,22,8,10,0,6,34,14,0.438,0.156,0.19,0.292,72,29,17,5,21,0,8,25,15
1021900057,2019,2019-06-23,PHO vs. LAS,1611661317,1611661320,82.0,72.0,10.0,78.0,0.531,0.132,0.175,0.297,64,29,25,10,19,0,7,28,11,0.429,0.117,0.176,0.186,70,26,23,8,13,0,6,33,10
1021900058,2019,2019-06-23,SEA vs. IND,1611661328,1611661325,65.0,61.0,4.0,73.4,0.427,0.151,0.303,0.194,62,24,23,5,12,0,10,17,12,0.375,0.212,0.414,0.234,64,22,15,4,15,0,12,23,19
1021900059,2019,2019-06-25,IND vs. MIN,1611661325,1611661324,74.0,78.0,-4.0,81.3,0.42,0.175,0.24,0.16,75,29,18,5,12,0,6,28,17,0.508,0.199,0.333,0.317,60,28,15,5,19,0,14,19,17
1021900060,2019,2019-06-25,LVA vs. SEA,1611661319,1611661328,60.0,56.0,4.0,78.2,0.336,0.179,0.417,0.257,70,22,17,3,18,0,20,21,17,0.349,0.171,0.364,0.137,73,22,30,7,10,0,12,28,16
1021900061,2019,2019-06-26,CHI vs. WAS,1611661329,1611661322,74.0,81.0,-7.0,81.8,0.457,0.188,0.269,0.145,69,29,22,5,10,0,7,27,17,0.462,0.107,0.325,0.154,78,35,15,2,12,0,13,19,10
1021900062,2019,2019-06-26,DAL vs. CON,1611661321,1611661323,74.0,73.0,1.0,71.2,0.485,0.156,0.472,0.185,65,28,16,7,12,0,17,16,13,0.5,0.136,0.238,0.254,63,29,17,5,16,0,5,19,11
1021900063,2019,2019-06-27,LAS vs. LVA,1611661320,1611661319,73.0,57.0,16.0,83.7,0.48,0.146,0.312,0.2,75,32,18,8,15,0,15,24,14,0.451,0.198,0.273,0.153,72,30,17,5,11,0,9,33,19
1021900064,2019,2019-06-28,NYL vs. DAL,1611661313,1611661321,69.0,68.0,1.0,76.9,0.414,0.093,0.233,0.257,70,27,15,4,18,0,10,28,8,0.388,0.128,0.222,0.269,67,22,26,8,18,0,8,33,11
1021900065,2019,2019-06-28,PHO vs. IND,1611661317,1611661325,91.0,69.0,22.0,76.8,0.603,0.144,0.25,0.302,63,33,17,10,19,0,8,25,12,0.42,0.128,0.242,0.203,69,28,18,2,14,0,8,24,11
1021900066,2019,2019-06-28,SEA vs. CHI,1611661328,1611661329,79.0,76.0,3.0,77.1,0.399,0.087,0.29,0.311,74,27,17,5,23,0,9,25,8,0.515,0.174,0.375,0.215,65,31,16,5,14,0,15,22,15
1021900067,2019,2019-06-29,WAS vs. CON,1611661322,1611661323,102.0,59.0,43.0,74.5,0.633,0.142,0.432,0.297,64,34,30,13,19,0,16,24,12,0.336,0.151,0.333,0.178,73,22,20,5,13,0,12,21,14
1021900068,2019,2019-06-29,LVA vs. IND,1611661319,1611661325,102.0,97.0,5.0,90.5,0.494,0.099,0.324,0.416,77,37,12,2,32,0,12,38,10,0.511,0.061,0.156,0.101,89,39,24,13,9,0,7,25,6
1021900069,2019,2019-06-30,ATL vs. NYL,1611661330,1611661313,58.0,74.0,-16.0,78.2,0.329,0.165,0.282,0.2,70,19,28,8,14,0,11,19,15,0.444,0.154,0.441,0.197,71,31,11,1,14,0,15,28,14
1021900070,2019,2019-06-30,DAL vs. MIN,1611661321,1611661324,89.0,86.0,3.0,76.4,0.582,0.178,0.4,0.311,61,30,22,11,19,0,14,22,15,0.471,0.079,0.214,0.371,70,30,20,6,26,0,6,21,7
1021900071,2019,2019-06-30,LAS vs. CHI,1611661320,1611661329,94.0,69.0,25.0,81.9,0.563,0.153,0.333,0.211,71,35,24,10,15,0,12,24,14,0.403,0.153,0.226,0.167,72,24,24,10,12,0,7,24,14
1021900072,2019,2019-06-30,SEA vs. PHO,1611661328,1611661317,67.0,69.0,-2.0,70.5,0.469,0.148,0.343,0.138,65,27,23,7,9,0,12,25,12,0.441,0.077,0.194,0.132,68,27,27,6,9,0,6,23,6
1021900073,2019,2019-07-02,LVA vs. CHI,1611661319,1611661329,90.0,82.0,8.0,80.1,0.575,0.157,0.217,0.284,67,36,7,5,19,0,5,22,14,0.507,0.185,0.421,0.157,70,31,23,9,11,0,16,18,17
1021900074,2019,2019-07-02,MIN vs. ATL,1611661324,1611661330,85.0,68.0,17.0,79.1,0.521,0.143,0.393,0.194,72,34,16,7,14,0,11,27,13,0.441,0.172,0.25,0.132,68,28,16,4,9,0,9,17,15
1021900075,2019,2019-07-03,SEA vs. NYL,1611661328,1611661313,83.0,84.0,-1.0,83.8,0.486,0.16,0.257,0.286,70,30,24,8,20,0,9,25,15,0.551,0.176,0.242,0.188,69,34,19,8,13,0,8,26,16
1021900076,2019,2019-07-05,DAL vs. IND,1611661321,1611661325,56.0,76.0,-20.0,74.6,0.348,0.109,0.171,0.159,69,22,25,4,11,0,7,23,9,0.517,0.129,0.148,0.322,59,28,15,5,19,0,4,34,10
1021900077,2019,2019-07-05,PHO vs. NYL,1611661317,1611661313,76.0,80.0,-4.0,76.3,0.454,0.121,0.171,0.262,65,26,23,7,17,0,6,21,10,0.532,0.146,0.222,0.254,63,30,16,7,16,0,6,29,12
1021900078,2019,2019-07-05,SEA vs. ATL,1611661328,1611661330,66.0,77.0,-11.0,79.1,0.417,0.208,0.326,0.212,66,24,27,7,14,0,15,20,19,0.478,0.171,0.231,0.13,69,29,20,8,9,0,6,31,15
1021900079,2019,2019-07-05,LVA vs. WAS,1611661319,1611661322,41.0,71.0,-30.0,73.3,0.431,0.126,0.371,0.125,72,28,13,6,9,0,13,13,11,0.616,0.103,0.536,0.178,73,40,29,10,13,0,15,22,9
1021900080,2019,2019-07-06,CON vs. MIN,1611661323,1611661324,69.0,70.0,-1.0,80.8,0.438,0.187,0.333,0.164,73,29,19,6,12,0,13,23,18,0.492,0.156,0.179,0.152,66,30,16,5,10,0,5,26,13
1021900081,2019,2019-07-07,NYL vs. LVA,1611661313,1611661319,58.0,90.0,-32.0,89.3,0.338,0.197,0.158,0.108,74,22,22,6,8,0,6,26,19,0.493,0.106,0.188,0.311,74,33,16,7,23,0,6,32,10
